"index","date","Gdp","gGdp","ConSpending","gConSpending","GovSpending","gGovSpending","GrossFixedCapInv","gGrossFixedCapInv","Exports","gExports","Imports","gImports","M0","gM0","M1","gM1","M2","gM2","M3","gM3","Cpi","gCpi","CoreCPI","gCoreCPI","PPI","gPPI","ExpPrice","gExpPrice","ImpPrice","gImpPrice","ToT","gToT","UnempR","gUnempR","InduProdI","gInduProdI","GovDeficit","gGovDeficit","GovDebt","gGovDebt","TotExtDebt","gTotExtDebt","CurrentAcc","gCurrentAcc","CurrAccPercGDP","gCurrAccPercGDP","ForTradeBal","gForTradeBal","InterRes","gInterRes","IntRate","gIntRate","wAU","wCN","wEK","wJP","wNZ","wNW","wSD","wSW","wUK","u","rPPP","PPP","rOneN","OneN"
21,1991-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
22,1991-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
23,1991-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
24,1991-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25,1992-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26,1992-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27,1992-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
28,1992-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
29,1993-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30,1993-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31,1993-07-01,0.32653680650771,0.0339642900897896,0.480194835834241,0.0559294000493614,0.372028836044566,0.103335175975325,0.0971375155181181,0.110632633599094,-0.202572088248095,0.0414989192889236,0.0237999652012603,0.0428994727638756,-0.068146755832026,0.109653462735687,0.261073355530605,0.140284670065453,0.199113997125633,0.0457077305388409,0.37704776464011,0.067247889623978,-0.0485875180516936,-0.00898586304671496,-0.261478797614127,0.082059912953794,-0.237876132634783,0.0520161835206464,-0.527775199722498,0.111184671172798,-1.14882190953832,0.0873321526761694,-1.1967046858204,0.00486769638976139,0.778779877955514,0.0111072039161061,-0.315010533471545,-0.227832171023233,0.0487062097753921,0.133113649850288,0.0427509758982804,0.115508669084778,0.050307951345335,-0.154011745356903,-0.112786017671423,0.0819911943992576,-0.145814274025919,0.0171948186116524,0.0677157930719834,0.141521930616919,-0.266165226611991,0.0420555957861949,0.0652947539350287,-0.022118853930795,-0.517871972423626,-0.0226621783804512,0,1.2329010057567,0.325125361818957,0.110859816701075,-0.373032357994673,0.311837611870782,-0.070498546420527,-0.179902748539942,0.0857392861805073,1.08573928618051,-0.0102324117991287,0.989767588200871
32,1993-10-01,0.318939160197834,0.0877758568378481,0.296048031756304,0.196693417761397,0.383955313518106,0.100228351081576,0.115636021266744,0.147125657002756,-0.139987738558295,0.0489626555507304,0.0405277201791731,0.00732812679437649,-0.138234941278582,0.156446408713541,0.246369844186474,0.179948867668856,0.069992531946403,0.194336708511793,0.299220268300304,0.11770963797038,0.00751627152288618,-0.0485562224274606,-0.124155234606825,0.0497049655688084,-0.150381703448614,0.0108941431831012,-0.576693018112172,0.11935939343623,-1.13773478488943,0.103338681712127,-1.19934165041226,0.0683707767443532,0.851855500455089,-0.062381631090074,-0.331556001893384,-0.194148517331816,-0.0405043613969805,0.208691423986095,0.104211752190683,0.0795413079268901,0.00135932700461381,-0.0597662106211854,-0.120177490030488,0.109050546846637,-0.114546482479674,-0.028144855877824,0.155322306499686,0.18290573586888,-0.234882854315431,-0.00699154182960437,0.0653393687831435,-0.0292038106569174,0.0619369407868398,-0.000579710222037483,0,0.697716965190471,0.592681953121163,0.187156849088122,-0.530921424284385,0.0240619301135577,-0.0325647332131989,-0.203267279303267,0.0530964132549292,1.14338814800666,-0.00160290576782971,0.988181084024933
33,1994-01-01,0.23534908932225,0.0685482335636125,0.454744295685119,0.162255027400105,0.394821533538986,0.0543586605295001,0.0966425815612281,0.108890186652141,-0.0291907971087454,0.0849527543772872,0.110240744046494,0.084638509121323,-0.0654485025196541,0.112541268669363,0.168395920179618,0.0390762273408847,0.10317032726791,0.216029170469537,0.158880176336269,0.149106152184463,0.0567390602615596,0.0923251839970328,-0.231119555851411,0.0181077635462141,-0.169459503729378,0.141438825414294,-0.656928858179701,0.126398170337439,-1.12464825827165,0.0710375288888183,-1.19460399072987,0.000180537544255538,0.780066622985316,0.0212749303211515,-0.413713897511921,-0.219974798337754,-0.0186588740423904,0.0880473222022262,0.208499334516712,0.0740877442033846,0.0558718714300051,-0.136295813086703,-0.0717540120660775,0.0687314207928552,-0.179609777067944,-0.0035312578001945,0.157748629004708,0.121139590219032,-0.214465592973226,0.0183336594658288,-0.0219288912193376,-0.132173805836551,0.657128445278097,-0.111815390263029,0,0.499422235431136,0.331507617444181,-0.24027590468159,0.125319630828956,0.106607995480007,-0.371435904502349,-0.227613687545335,0.0237299485369232,1.17052068991659,-0.0150469032822158,0.973312018828295
34,1994-04-01,0.263816171270367,0.0414141246473234,0.486049451617549,0.0871549872909349,0.395992995490344,0.0905630241385358,0.314109650018508,0.0897239607404364,-0.100986915612347,0.0674008174654902,0.124841317224593,0.00665146061746592,-0.119535562443,0.0204319259289253,0.0995795559419717,0.120276875846889,-0.0369250488450839,0.200460465644467,0.109338912694378,0.0477430062093592,-0.0346776846466918,0.0527109676695926,-0.256917357364783,-0.01996249991287,-0.116102024466474,0.00756541073209059,-0.568737226116959,0.060970444356072,-1.12408893499673,0.0669709530452277,-1.19528505553598,-0.120765892999015,0.821291260316714,0.0305466572182442,-0.546391395510383,-0.133622318231946,0.0691722029354764,0.140966891690095,0.145670746400578,0.160524288525789,-0.0480611034778965,-0.0856671439341992,-0.130665462164818,-0.0142000058350957,-0.0781858848419217,-0.0168798152248804,0.0994435344971143,-0.00696708736363627,-0.219961349317354,0.0728012580651395,-0.0236669400945697,-0.040455351347575,0.42684902883768,0.141180906188447,0,0.764179696609397,0.0897352426192948,0.232564314660301,-0.495677572995281,-0.0120923246018292,-0.14002699921609,-0.207265760048477,0.0479802819300173,1.2266826026237,0.0254430654102723,0.998076060187947
35,1994-07-01,0.312450541171092,0.161205163120737,0.503362550410316,0.0819369076871348,0.305692723206517,0.0756460412139168,0.139686443588095,0.116933402777296,-0.0459659480147154,0.0161281974524283,0.148283648284054,-0.0365856836990218,-0.0386328072845967,0.0733967609609725,0.0919720101311067,0.221368973725129,0.155079409388049,0.150854537407806,0.219219916667857,0.164161620428407,-0.0315559623440277,0.0317771144602753,-0.114481153086206,-0.00795812367872448,-0.181081942628869,0.00689900236338872,-0.611406918358762,0.01864489799372,-1.09792241938864,0.0214092584425868,-1.1949879212507,-0.0185838923549835,0.753581643974378,0.0447632332709389,-0.504414896972034,-0.250241884713644,0.071615147280725,0.0618103230948977,0.203035981594225,0.115247459725249,0.0273096214950775,-0.111969091322897,-0.0976443794713032,0.0396293691242988,0.00336725823904478,-0.134018659155808,0.236659422193554,0.24369873506963,-0.275221076941412,-0.0259973958239983,0.16829475845989,-0.00772312750645682,0.362852573177738,0.523295824511183,0,0.804963050792066,0.241377587198107,-0.14143089227335,-0.738569915377912,0.10655623810195,-0.146718561867807,-0.199731404005109,0.0577265688287669,1.29749478031511,0.0394491371843247,1.03744929960669
36,1994-10-01,0.280027519924312,0.120439765904861,0.458335097422886,0.173877642107177,0.296913349787122,0.147941695762411,0.273194174727058,0.126334592906327,0.0225395890924474,0.0278535668742708,0.0859511097389744,0.0110997922168756,-0.102267241073288,0.117208754223844,0.145680790773215,0.116354456215693,0.12925271835955,0.270296792524305,0.204537558068201,0.179720405137575,0.0688862460317558,0.0648418513670582,-0.14228481446462,-0.0125382774775774,-0.243017394217046,0.0472108854543775,-0.625270458569733,0.115256135271714,-1.18246448715669,0.00907769590567949,-1.1810921120466,-0.0657194313692172,0.686529261100587,-0.0522667346922028,-0.461911545965864,-0.196685160146575,0.0312149443683325,0.21759681014588,0.0883543193839116,0.168479318097146,-0.0520795438270954,-0.143197704434199,0.0105504863043163,-0.0154549497107793,-0.0939803912160699,-0.118915112997022,0.227622891721871,0.0965151740133267,-0.0842896962761649,-0.0785437821460205,0.0866693596752535,-0.0217689844638638,0.254005389269963,0.0395472904513258,0,0.21490431223735,0.222555800659586,-0.0424522057928238,-0.224619711878477,0.21203811485248,0.330512401892015,-0.241561312979244,0.00862134986195747,1.30868093676027,0.0231812633743053,1.06149868505836
37,1995-01-01,0.284581635621199,0.180183075629853,0.540535511391083,0.11668517239435,0.475677100697406,-0.0282117347902345,0.171675210412777,0.1317126134308,0.0100582539257251,0.00922194885186417,0.113387432533344,-0.0287275689193466,-0.0485675630515846,0.135761536181204,0.175370769500384,0.027962657349645,0.168573557088969,0.142001412133368,0.243223262623734,0.181766543171646,-0.0910314391511045,0.0514804823391809,-0.265701597271698,-0.0293048825737423,-0.178827286372672,-0.0290124402016019,-0.559279384069425,0.107252120969827,-1.18035292504895,0.0980242754408675,-1.18752578433306,0.0117464036256253,0.59752220382728,-0.0973812127876219,-0.392154416682006,-0.254578273697673,-0.0381742739628684,0.152096852931786,0.0648149087316466,0.022842018765486,0.00549535894764,-0.114997567762877,-0.0726268456689873,0.112592334491903,-0.143824033076842,-0.00751942983723043,0.219734158160969,0.195288654871217,-0.161743355161449,-0.126857989846504,0.181546287705,-0.0258263889338746,0.000836038133002912,0.174646892640929,0,0.81166877504911,0.477499763339166,0.1207454143626,-0.439283290175984,0.217587387942403,-0.361783774191676,-0.231228153236928,0.019705647335846,1.33446934177521,0.00673693190133584,1.06864992941296
38,1995-04-01,0.226003988853964,0.079282669406012,0.622479853191415,0.0649921135603075,0.408639181458006,0.107387286615281,0.146439789049765,0.0388525029775828,-0.0562365567582255,-0.0348252745536271,0.232104374109807,-0.0737332833029251,-0.0705286799328219,0.179075224856978,0.163364240527608,0.0620711743861496,0.124787326060459,0.217692768679161,0.223334008299285,0.120728678492134,-0.0701826211925834,-0.00300560375886934,-0.184306344307446,-0.0159833909850599,-0.112322770119167,0.0599225332500031,-0.700274307472951,0.0261378072300061,-1.14014055498469,0.0727935174444963,-1.19069281336732,0.0079084502809128,0.487035476797324,0.0320113513949648,-0.556847159859252,-0.187284847680438,0.0349401929321022,0.174679867091752,0.15622421180941,0.191541490282866,-0.000723424212506332,-0.0792163614199828,-0.114540285878504,0.0230788744136054,-0.175810550848372,-0.0695520294865998,0.13566072638771,0.136628843451889,-0.147341930775629,0.0660002214765221,0.151978098121944,-0.0460028265760804,-0.305032603591724,-0.0119663260245411,0,1.38454680882786,0.402715698499503,0.220415460349511,-0.396719750494717,-0.0505338719028615,-0.231180095906521,-0.104590552392737,0.243402934486955,1.65928309554617,0.0541818744819775,1.12655138575359
39,1995-07-01,0.284028905554494,0.161997229233386,0.565848986807502,0.0759371628950396,0.379023004085191,0.0442606956878492,0.155118207867239,0.0861146388152454,0.0386939755953826,0.0031414425099372,0.207343127001069,0.060695324120839,0.0151185246203946,0.142882471774639,0.215804698740713,0.0377939661119858,0.0841385183625918,0.16907611727581,0.19274475140088,0.0778490674278268,0.00890306372792966,0.0508756200355515,-0.270256202050067,0.110352748033043,-0.118767411675953,0.12498879904194,-0.745322995175413,0.0901695634892485,-1.11924726030465,0.0903119005450051,-1.18631160536792,0.0535834241562974,0.611479311735334,0.0168375211682058,-0.531917579787672,-0.131627784032577,-0.0481216415496833,0.134212998032556,0.183507477446057,0.160946204161846,-0.0322987666112071,-0.11194929117731,-0.0185658766042635,0.045279831006241,-0.0809318665749895,-0.0769021733147551,0.0568196434237793,0.101708865362748,-0.0325238337870067,0.0592606764853926,0.12891272135678,-0.0928413552505915,0.114255660249808,0.304199450707847,0,0.136610878548875,-0.0228953023977441,0.253441733161404,-0.085365041577566,0.366794187741015,-0.0664813490248278,-0.253401454851549,-0.00337282204674316,1.65368662893973,0.00197239575921565,1.12877339092938
40,1995-10-01,0.332757649326309,0.0391967363526933,0.493931798413936,-0.00762225459013096,0.456451184995902,0.0676683626439811,0.134824034780224,0.0983038622393402,0.0193179773673506,-0.0827616793189688,0.222896287962907,-0.0465675620161347,0.0949932114005786,0.167521953834062,0.276001147763086,0.0827238371322826,0.132089953442874,0.165801251409231,0.261445441078912,0.00468933873974877,-0.0226446734054737,0.0813914312731096,-0.285827718198316,0.0206562211181978,-0.0942008148211213,0.0736483598092087,-0.716714747087704,0.0660980789973607,-1.11337947363646,0.141947392618451,-1.1835147702745,0.0324653308886849,0.623538567659773,-0.0115950756705323,-0.473972034267427,-0.131594183353317,-0.0966863964827438,0.110220522997983,0.110802213983003,0.132654974139438,-0.0650361118380691,-0.118587298240602,-0.044779185135549,-0.00255287964009976,0.00839550053862278,-0.0446463784507509,0.19406058665531,0.118761187166284,-0.110114944061241,0.0680802841840111,0.201716721058873,-0.10313199483614,0.362020314197643,-0.0532562367651675,0,-0.390917467079017,0.181155789850921,0.175560855222833,0.597392980616363,0.25377909321362,-0.128670990411458,-0.170774051264846,0.0999666852200484,1.81900019962755,-0.00882221989548697,1.11881510386243
41,1996-01-01,0.280538016203116,0.00938295095718732,0.547628135235255,0.0728182791227236,0.394154087645146,0.112952268994495,0.333041715879947,0.0534627908853979,0.00786339106715703,-0.0659667193609972,0.2672763257114,-0.00928733333133563,-0.0331464863607233,0.154957466777728,0.146460427885522,0.0464624238119667,0.175212633411155,0.112966655900286,0.19903591388141,0.0658386457518718,-0.0576070143176531,-0.015091424254143,-0.216766188262271,0.00871143817734064,-0.0423464974433153,0.0947144907513696,-0.82241405300375,0.103260294320385,-1.09717654247209,0.0618159253240642,-1.18497217851788,-0.000167032972189698,0.520059952184119,0.0500942619214091,-0.54360473430876,-0.143087325612028,-0.109071165885372,0.103535594496988,0.133711034656869,0.0143294365005014,0.0308877791851623,-0.123832844633973,0.0154165769681671,0.139757259523533,-0.0806229057079267,-0.0194213597003165,0.20060177819021,0.0259201856331165,-0.0796951852244607,0.0488793677799409,0.148741360598232,-0.05116970836876,0.309685815116166,0.0974793107388626,0,-0.0449615303384033,0.150473946273631,0.323642038852128,0.263652924490257,0.305257660341936,-0.407262630653592,-0.238973047632607,0.0113413670606379,1.8396301485749,-0.00724488326581153,1.11070941903892
42,1996-04-01,0.267805270108468,-0.0271049630481182,0.455113212729807,-0.0290147102017342,0.36961861627592,-0.0419209524272684,0.15362108564971,0.126010913963762,0.0104248209246182,-0.0818890014741721,0.192729919285107,-0.0591816889406702,-0.00405174192486635,0.0629108533764413,0.182697805798392,0.0977734892856236,0.128096230528596,0.107063036485727,0.25643101697023,0.0684640148751141,-0.038443954475614,0.0496706783812371,-0.408734985019591,0.0140192106117795,-0.238826740407183,0.101049161784952,-0.845810070767304,0.000396338906811827,-1.08617605873618,-0.0120262066019206,-1.19562184490781,0.0650400122026152,0.391319262882557,-0.117225774727074,-0.592686022217542,-0.0535731889907198,-0.0957101867204287,0.0402403876481369,0.208446403067223,0.0816687298471494,0.0862116721930403,-0.217269429058483,0.0748134173220811,0.127125333210238,0.0367620251133018,0.137002440982038,0.171273925174988,0.14059677504165,-0.0429479900256496,0.0775610344683944,0.193479856831842,-0.0891595634429634,0.592036301786165,-0.20967661752064,0,0.181883272018873,0.427312942471741,-0.00352210266880584,0.40437132411871,-0.198628841910424,-0.193999752208844,-0.20342252145108,0.0528954377740392,1.93693819062609,-0.000834464210263253,1.10978257178073
43,1996-07-01,0.271765670341555,0.00216448985104408,0.426746131944061,-0.0414681951349174,0.28391811885326,-0.0373911131275329,0.323523218861918,-0.0262216873611045,-0.0230505531217625,-0.0620685975546736,0.32013901686383,-0.110756982735976,-0.0045970965262521,0.0189844096362669,0.122455728572785,-0.0229130748760345,0.0497391805703652,0.0851429157829017,0.216831883721473,0.00600480254983435,0.0903220477037272,-0.0217356139529353,-0.375008708796535,0.0597145784329535,-0.220705545475834,0.137712726101849,-0.824528723247598,0.0367377950865468,-1.04792362950802,0.0271640088208124,-1.19589729438136,0.0276264847039345,0.456919266898973,-0.139553267051072,-0.55158325984864,0.0527970735398959,-0.151778678294865,0.133163901509443,0.226251015340529,-0.00483666564208142,0.0978093245199552,-0.29658184138299,-0.0740454340266397,0.0688533695934311,0.0862243610803859,0.112881115788535,0.24316721321865,0.0983414430976211,-0.0125036298248812,-0.0184509454931939,0.311003747901988,-0.0214383324397888,-0.237898793849172,-0.378296302636458,0,0.0306117448415875,0.165848441084894,0.270793267659855,0.446037535459903,0.349525159830757,0.351001173728317,-0.264309599792489,-0.0138186892734089,1.91017224362803,-0.00874935335772647,1.10007269190997
44,1996-10-01,0.250075123547697,-0.0117295474308962,0.503695924248648,-0.0197278275791802,0.476533799170882,-0.0379589270716579,0.180175730343633,-0.0526520041511104,-0.0624257252601188,-0.117435579907848,0.344195121394818,-0.145309364661609,-0.00434449573865359,-0.0129482669550175,0.1029822058568,0.0654702729712939,0.0114123552322084,0.0833483582459023,0.295571977020455,0.0197441519514722,0.0389876786199185,-0.0476847257419688,-0.261261775762571,-0.0196016478383408,-0.169725647258732,0.16899249696868,-0.653695992839153,0.090313234293801,-1.1008765272682,0.0683388663387649,-1.18249745357164,0.00212001644256212,0.524319796260188,-0.0820142962835976,-0.548254943543774,0.0350808049111842,-0.191048133835899,0.15239480249356,0.14589569937952,-0.0198703326970349,0.0742137996705244,-0.178045258881722,0.0184735545400596,0.0600723155710802,-0.029985938203782,0.0444435606758932,0.335660020459588,0.0962680004839302,-0.0351725498130663,-0.0207447160016999,0.316672974249362,0.006726204228309,0.276159323398856,0,0,-0.292020879766582,0.252396017082806,-0.184775189877034,-0.0103003266629879,0.269726979680598,0.690239868171122,-0.234820976485944,0.0157826245554768,1.9403197749855,0.00570145485305009,1.10634470669797
45,1997-01-01,0.233174641390923,-0.0321089051768989,0.49119385961081,-0.0408701943875282,0.328672743532129,-0.0725954029432123,0.214951163669065,-0.0237100958867612,-0.0196675009167873,-0.0331601161641225,0.441544652875612,-0.0380614520507567,0.0268637106092234,0.00593786377410446,0.0583876525995491,-0.00524265030561408,0.134333634698899,0.0227054370132742,0.237831330487461,0.0383796131567529,0.0983797723253851,0.0184441240824252,-0.330800447646642,-0.0533837753485986,-0.207813526526561,0.100615426693979,-0.652866040845636,0.0644882387558005,-1.10517365864284,0.0232434341378141,-1.17954929433079,-0.0166390178097381,0.443198810271888,-0.101036385919412,-0.70347450342525,0.0375954222979179,-0.142999276991264,0.104350413961915,0.0992396933350531,0.0210588487000051,0.100880884193706,-0.206293175892284,-0.0218475219321848,-0.021147670368411,0.144464377595063,0.198499862422893,0.31311440414801,0.125353297220673,0.0254739950586006,0.023326483322564,0.223524753760138,-0.0298476450330043,0.0365123307945274,0.315239398703448,0,-0.540175165857729,-0.169279984436517,0.811219151108249,-0.0617319861590401,0.0636941454443917,0.543431872074607,-0.189857457600226,0.0712185557113635,2.07850654697817,-0.00467562991223893,1.10117184829409
