"index","date","Gdp","gGdp","ConSpending","gConSpending","GovSpending","gGovSpending","GrossFixedCapInv","gGrossFixedCapInv","Exports","gExports","Imports","gImports","M0","gM0","M1","gM1","M2","gM2","M3","gM3","Cpi","gCpi","CoreCPI","gCoreCPI","PPI","gPPI","ExpPrice","gExpPrice","ImpPrice","gImpPrice","ToT","gToT","UnempR","gUnempR","InduProdI","gInduProdI","GovDeficit","gGovDeficit","GovDebt","gGovDebt","TotExtDebt","gTotExtDebt","CurrentAcc","gCurrentAcc","CurrAccPercGDP","gCurrAccPercGDP","ForTradeBal","gForTradeBal","InterRes","gInterRes","IntRate","gIntRate","wAU","wCN","wEK","wJP","wNZ","wNW","wSD","wSW","wUK","u","rPPP","PPP","rOneN","OneN"
1,1986-01-01,0.326238952781625,0.100604286299864,0.0548139892340935,-0.250108102638377,0.254345288566212,0.0522302218785937,0.293919358551943,-0.373106699421436,0.0580084639021457,0.0884093864457201,-0.358240677702373,-0.377564642850716,-0.096066103603506,0.544022205455426,0.167795911849192,0.179735475533428,0.364654399838931,-0.189336273959296,0.123814825871318,0.0485307255903248,0.0278317531253158,-0.0960288917897643,-0.303239901453296,0.030810544141881,0.10037991291341,-0.119016870003554,-0.621378041824893,-0.0717728962113445,-0.664385059559254,-0.0065658185879629,-0.888104931334154,0.135272022115867,0.351135494215039,0.305644273935936,-0.234091647376695,0.108047615017126,-0.506965065073685,0.0661072828663949,0.107650421435083,-0.217675960967218,0.342726276143786,-0.235404529298956,0.052211013439559,0.521659141437929,-0.427440751058416,-0.143648040239232,-0.106803436090856,0.0929068634741176,0.0660740834728447,0.116224264557486,0.39221644572443,-0.0101286645169736,0,0,0,0,0,0,0,0,0,-0.25,0,1,0,0
2,1986-04-01,0.326238952781625,0.100604286299864,0.0548139892340935,-0.250108102638377,0.254345288566212,0.0522302218785937,0.293919358551943,-0.373106699421436,0.0580084639021457,0.0884093864457201,-0.358240677702373,-0.377564642850716,-0.096066103603506,0.544022205455426,0.167795911849192,0.179735475533428,0.364654399838931,-0.189336273959296,0.123814825871318,0.0485307255903248,0.0278317531253158,-0.0960288917897643,-0.303239901453296,0.030810544141881,0.10037991291341,-0.119016870003554,-0.621378041824893,-0.0717728962113445,-0.664385059559254,-0.0065658185879629,-0.888104931334154,0.135272022115867,0.351135494215039,0.305644273935936,-0.234091647376695,0.108047615017126,-0.506965065073685,0.0661072828663949,0.107650421435083,-0.217675960967218,0.342726276143786,-0.235404529298956,0.052211013439559,0.521659141437929,-0.427440751058416,-0.143648040239232,-0.106803436090856,0.0929068634741176,0.0660740834728447,0.116224264557486,0.39221644572443,-0.0101286645169736,0.0663626040495401,0.0674846818641769,0,0.973853428080902,-0.0434641524600543,0.15249408832972,-0.273150097518901,0.072687100572835,0,-0.167530300793645,0.10525289238782,1.10525289238782,0,0
3,1986-07-01,-0.0171542531029285,0.0540180629135427,-0.118599341376042,0.0079482649661605,0.342238369269829,0.125261460450912,0.082760973068108,0.261787315379522,0.0645094120240753,-0.0836222868030815,-0.639807307822709,-0.0147047772221194,0.00350161085378037,0.317498427111785,-0.0133915439111962,-0.183468802330931,0.227962649060898,-0.234684820092877,-0.0439392825827803,-0.418682938178544,0.0549530975591719,0.0818534666310441,-0.304010076610126,-0.422691507280836,-0.103970920477373,-0.0407222500971665,-0.636403788661445,-0.684924767027007,-0.795192363512605,0.272289638023183,-0.913958838659623,0.410635166778215,0.429057514124208,-0.213985518609378,-0.235068030710832,0.183224455374692,-0.161983138319772,-0.270371690259196,0.180044260331454,0.10775475270541,0.107732218406773,0.230794372578775,-0.109059427495814,0.124790946310625,0.27371775259298,0.0446052383815159,0.489868795877832,-0.223358028363696,-0.17738419670041,-0.174048022221615,0.14047404740129,0.0639288985518747,-0.436026111487051,0.0753369337932071,0,0.570030029547436,-0.02733779070749,-0.177798192127459,0.325364064338043,0.492885733980282,0.177144268796699,-0.126001878737854,0.186836097861947,1.31175402995219,0,0
4,1986-10-01,0.382889935272723,0.301204117818611,0.0888295066980535,0.0301027516193495,0.157353293043934,0.142515864754756,0.349937865748602,-0.358689914586034,0.0562070396782174,0.225191292559351,-0.144479408089013,-0.215583265725826,0.0386281970214517,-0.0927162447892657,0.404835047509318,0.178419177441677,0.281392318851217,0.0834086192374738,0.0459301683110729,-0.178933301249595,0.131182688001501,0.239949363144949,-0.0491797736655414,0.348556013743862,-0.225011342003501,-0.200807664295785,-0.0277787619641817,-0.786635537360604,-0.924585889434311,-0.366835856905134,-0.836793089198803,0.132066147458288,0.492231636019137,-0.0782884030928326,-0.178367106609833,-0.0678225287618611,-0.158208740942976,0.152550842011711,0.44670080809317,-0.0576690268226215,0.217048233644385,0.0959512871788683,-0.126529873985371,0.0959763905188815,-0.209984571104179,-0.0892904122026803,-0.241179982578298,0.174736778048462,-0.298371734063833,-0.425187164529916,0.134255962478636,-0.29685817983201,0.215686431115629,0.175469059648153,0,-0.0779905006504079,-0.0909949415721678,0.120689485466628,0.438681126801158,0.219736371291865,-5.7944559091111e-05,-0.220436083529292,0.0319634852284809,1.35368226051197,0,0
5,1987-01-01,0.384909726348258,-0.00452544027761126,-0.0101443837765913,-0.0678476652604656,0.189772736613445,0.21082257998267,0.14071802550788,-0.0658543553752199,0.175688043347047,-0.25503116869139,-0.372221211141774,0.159587046882523,0.062365425403898,0.274514104525599,0.0336696084241592,-0.222705513635148,0.342931136500063,-0.200043467249846,-0.0657076283874372,0.355837139354789,0.131010044196134,0.0265567050986996,-0.574029675812514,0.0742085796885869,0.0366505095521292,-0.129794855034161,-0.506033732824786,-0.134040769499422,-0.898394722455077,0.106171730718756,-0.979240969071697,-0.125789563271361,0.498048515960648,-0.197586426315109,-0.135023947016605,-0.146156413006286,0.112091802742456,0.299261399743032,0.285260009381927,-0.301834241865462,-0.191979558627378,-0.106296769540586,0.353507227558885,0.0217692371111984,0.146805524705309,-0.10548446032451,0.0667187669265393,0.257261762193002,-0.420905443232631,-0.108207312148261,-0.0661631283025556,-0.120668185366187,0.164365411581084,0.16367212568282,0,0.20190765925613,0.0835836005262215,0.0615138437182143,0.113199844435544,0.341422540604296,-0.121666128336775,-0.23847498996613,0.0118690034206346,1.36974911989244,0,0
6,1987-04-01,-0.0504594318289246,-0.206382676230831,0.108841101720075,-0.0136946651016531,0.090130919759937,0.0253883414785488,0.526219832470607,-0.0896838966660662,0.103645560444308,-0.0967572866120006,-0.0830963072471464,-0.1459205768975,0.318885131359079,-0.268537127877785,-0.158508519226353,0.0237808212699617,0.0662023509770797,0.220450842147894,0.176709713074076,0.518191924786597,-0.0727888429150242,-0.0825248213564154,-0.419417642484404,-0.0417499689552417,0.0399572832108404,-0.06314353491665,-0.382337848395711,-0.0677683490985798,-0.840852942518,-0.0404739664985851,-0.987270428810343,0.022797141177577,0.614562788278994,-0.656209108925909,-0.155970867339805,0.120254635576589,-0.307670836399028,0.181111208323125,0.244834280023161,0.0228537391688184,-0.00134297834805437,0.00612497523104354,0.539424161552108,0.0254193628239131,-0.155327079503341,0.318545025188059,-0.113478727722713,-0.322607825811609,-0.306222964907403,-0.111045641743946,0.33107057965151,-0.140821104896558,0.218977316251979,-0.249632308671451,0,0.372260981047619,-0.145350481396421,0.068184390064041,0.157180209095193,0.221225183731224,0.353756567980299,-0.189041771661977,0.0723722261700253,1.46888091299349,0,0
7,1987-07-01,0.384909726348258,-0.00452544027761126,-0.0101443837765913,-0.0678476652604656,0.189772736613445,0.21082257998267,0.14071802550788,-0.0658543553752199,0.175688043347047,-0.25503116869139,-0.372221211141774,0.159587046882523,0.062365425403898,0.274514104525599,0.0336696084241592,-0.222705513635148,0.342931136500063,-0.200043467249846,-0.0657076283874372,0.355837139354789,0.131010044196134,0.0265567050986996,-0.574029675812514,0.0742085796885869,0.0366505095521292,-0.129794855034161,-0.506033732824786,-0.134040769499422,-0.898394722455077,0.106171730718756,-0.979240969071697,-0.125789563271361,0.498048515960648,-0.197586426315109,-0.135023947016605,-0.146156413006286,0.112091802742456,0.299261399743032,0.285260009381927,-0.301834241865462,-0.191979558627378,-0.106296769540586,0.353507227558885,0.0217692371111984,0.146805524705309,-0.10548446032451,0.0667187669265393,0.257261762193002,-0.420905443232631,-0.108207312148261,-0.0661631283025556,-0.120668185366187,0.169010560276063,0.107792726776987,0,-0.249493520161126,0.150488517549621,0.687000502118322,-0.204701213454027,0.215752523486426,0.126434411325443,-0.226791000429073,0.0246570865009464,1.50509923672475,0,0
8,1987-10-01,0.382889935272723,0.301204117818611,0.0888295066980535,0.0301027516193495,0.157353293043934,0.142515864754756,0.349937865748602,-0.358689914586034,0.0562070396782174,0.225191292559351,-0.144479408089013,-0.215583265725826,0.0386281970214517,-0.0927162447892657,0.404835047509318,0.178419177441677,0.281392318851217,0.0834086192374738,0.0459301683110729,-0.178933301249595,0.131182688001501,0.239949363144949,-0.0491797736655414,0.348556013743862,-0.225011342003501,-0.200807664295785,-0.0277787619641817,-0.786635537360604,-0.924585889434311,-0.366835856905134,-0.836793089198803,0.132066147458288,0.492231636019137,-0.0782884030928326,-0.178367106609833,-0.0678225287618611,-0.158208740942976,0.152550842011711,0.44670080809317,-0.0576690268226215,0.217048233644385,0.0959512871788683,-0.126529873985371,0.0959763905188815,-0.209984571104179,-0.0892904122026803,-0.241179982578298,0.174736778048462,-0.298371734063833,-0.425187164529916,0.134255962478636,-0.29685817983201,-0.129931772503081,0.0205348244291469,0,0.221560776574417,0.0208324957631898,0.199573938789076,0.0719738340093797,0.119604290167175,0.480194693893865,-0.244243968407487,0.00584031894511986,1.51388949631128,0,0
9,1988-01-01,0.181502550212284,0.094021024566147,0.134090650135101,-0.128063501703924,0.0606692579445188,-0.0556170652724544,0.0737734376186148,0.0350877964206411,0.0296779665395832,-0.406916320498245,-0.268337220921647,-0.010472485439494,0.402505860941826,0.206423873775438,0.210124943008942,0.212140525274458,0.124043619984577,0.243500601574897,0.570602088368865,0.527270556082621,-0.0735648517516126,0.111424075956708,-0.468213112972228,-0.130338119672802,-0.0780014605950501,0.104589476486178,0.195216366942335,-0.483462928709685,-0.8797236756168,-0.399651604982993,-0.980550955177866,0.0507704114061857,0.257618666463867,-0.0404729391883705,-0.0497218922364773,-0.198916549944567,-0.145574404009234,-0.228959499880608,-0.101659341224723,0.157965831112473,-0.0507207676279371,-0.271675061697257,0.0114379078382219,0.440811551690521,-0.363969116952596,0.114132344531966,-0.0525246342615096,0.201347250442645,-0.187909285459231,-0.517232612447945,0.207651672606872,-0.144839635259884,-0.0438811062882284,0.235148920490313,0,0.968220152900005,-0.103961873239762,-0.398379747643466,0.261024522821403,-0.203392046006086,0.303872877724155,-0.116002876699152,0.211623846718386,1.83426461502724,0,0
10,1988-04-01,0.326238952781625,0.100604286299864,0.0548139892340935,-0.250108102638377,0.254345288566212,0.0522302218785937,0.293919358551943,-0.373106699421436,0.0580084639021457,0.0884093864457201,-0.358240677702373,-0.377564642850716,-0.096066103603506,0.544022205455426,0.167795911849192,0.179735475533428,0.364654399838931,-0.189336273959296,0.123814825871318,0.0485307255903248,0.0278317531253158,-0.0960288917897643,-0.303239901453296,0.030810544141881,0.10037991291341,-0.119016870003554,-0.621378041824893,-0.0717728962113445,-0.664385059559254,-0.0065658185879629,-0.888104931334154,0.135272022115867,0.351135494215039,0.305644273935936,-0.234091647376695,0.108047615017126,-0.506965065073685,0.0661072828663949,0.107650421435083,-0.217675960967218,0.342726276143786,-0.235404529298956,0.052211013439559,0.521659141437929,-0.427440751058416,-0.143648040239232,-0.106803436090856,0.0929068634741176,0.0660740834728447,0.116224264557486,0.39221644572443,-0.0101286645169736,0.630427137507393,0.286837712298038,0,0.237642248626332,-0.119572198947156,0,0.0296766390687971,0.0664679927612443,-0.132355895240333,-0.230383551243375,0.0206389430553294,1.87212189796519,0,0
